dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label,clean_raw_output,noisy_raw_output
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Frank w@5 read1n9 7hr0ugh his fav0r17e 6ook. The book had 392 pa9es and he read 14 p@ge5 per day. H0w many day5 did h3 t@ke t0 fin1sh th3 6ook?,28,homoglyph,0.15,29,70,2.413793103448276,0.5571428571428572,0.2285714285714285,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

(Note: I have tried to interpret the given text as accurately as possible based on the given symbols and formatting. However, I cannot guarantee that this is exactly what the problem was intended to convey. If there were any ambiguities or errors in the problem statement, the answer may not be correct.)"
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Fr@nk w@5 r3@d1n9 7hr0ugh h1s f@v0r17e 60ok. Th3 6o0k h@d 392 p@935 and he r3ad 14 p@9e5 p3r d@y. H0w m@ny day5 did h3 t@k3 70 f1n1sh th3 6o0k?,28,homoglyph,0.3,29,105,3.6206896551724137,0.8095238095238095,0.2571428571428571,28,21.6,1.0,0.0,1.0,1,"#### 28

This means Frank took 28 days to finish the book.","#### 21.6 (This is an approximation as the given text contains several errors and is not clear if ""Frank read 14 pages per day"" refers to the number of pages Frank read in total or per day while taking care of the sock.)"
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Frannk was readingg through his favooritte boook. The book had 392 pages and he read 14 pages per day. How many dayys did he take to ffinish the book?,28,char_repetition,0.05,29,45,1.5517241379310345,0.2444444444444444,0.2,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

This problem can be solved by dividing the total number of pages by the number of pages read per day: 392 pages / 14 pages/day = 28.29 days, but since the question asks for the number of days and not the number of days with a decimal part, the final answer is 28."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Frannkk was readdinngg thrrough his ffavvoorritte boook. The book had 392 pages andd he read 14 pagees per ddayy. How mmanny dayys did hhe take to ffinish the book?,28,char_repetition,0.15,29,59,2.034482758620689,0.2711864406779661,0.3898305084745763,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

Here's the calculation: 392 pages / 14 pages per day = 28.0714 days. Since Frannkk can't have a fraction of a day, we'll round up to the nearest whole day, which is 29 days. However, since he started reading on one day and finished on the next, the actual number of days he spent reading is 28."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,FFrannkk was readdinngg thrrouuggh his ffavvoorritte boook. The bookk had 392 paages anndd he rread 14 pagees per ddayy. How mmaanny dayyss did hhee ttaakee ttoo ffiiniissh tthee bboook?,28,char_repetition,0.3,29,80,2.7586206896551726,0.35,0.4875,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

Here's the calculation: 392 pages / 14 pages per day = 28.071 days, rounded down to the nearest whole number."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Frak was readin through his favrie bok. The book had 392 pages and he read 14 pages per day. How many das did he take to inish the book?,28,char_deletion,0.05,29,42,1.4482758620689655,0.2142857142857142,0.1428571428571428,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28 pages in a day: 392 pages ÷ 14 pages/day = 28.0714 days. Rounding down to the nearest whole day: 29 days - 2 days read = 27 days

Answer: #### 28"
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Fra was reai though his aie bok. The book had 392 pages an he read 14 pags per a. How ay das did e take to inish the book?,28,char_deletion,0.15,29,42,1.4482758620689655,0.3095238095238095,0.2142857142857142,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28 pages per day: 392 pages ÷ 14 pages/day = 28.71 days. Rounded to the nearest whole number of days, the answer is 29 days. However, since the question asks for the number of days it took for Fra to finish the book, we should round down to the nearest whole number, as Fra cannot finish a fraction of a day. Therefore, the answer is 28 days.

However, since the question asks for the final numeric answer only, the answer is:

#### 28"
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,ra was reai thoh his aie bok. The boo had 392 pges a he ead 14 pags per a. How y da did  k  nh h ok?,28,char_deletion,0.3,27,46,1.7037037037037035,0.4565217391304347,0.3260869565217391,28,28.15,1.0,0.0,1.0,1,"#### 28

This means Frank took 28 days to finish the book.","#### 28.15

(Note: I assumed ""ra"" is the name of the person, ""reai"" means ""read,"" ""thoh"" means ""the,"" ""his"" refers to ra, ""aie"" means ""a,"" ""bok"" means ""book,"" and ""pges"" means ""pages."" I assumed ra read 14 pages at a time. So, the number of books ra needed to read all 392 pages is 392 pages / 14 pages per book = 28.15 books. Since ra can't read"
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How m any days did he take to finish the book?,28,intra_word_whitespace,0.05,30,38,1.2666666666666666,0.2368421052631578,0.0263157894736842,28,832.0,1.0,0.0,1.0,1,"#### 28

This means Frank took 28 days to finish the book.","#### 28 pages / day \* 392 pages = #### 11,648 pages in total
#### 11,648 pages / 14 pages / day = #### 831.93 days
#### Since Frank cannot read a fraction of a day, he would need to round up to the next whole day.
#### Therefore, Frank took #### 832 days to finish the book."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,Fr ank was reading th rough his favorite book. The book had 392 pages and he read 14 pages per day. How ma ny days did h e take to finish the book?,28,intra_word_whitespace,0.15,33,42,1.2727272727272727,0.2619047619047619,0.1428571428571428,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

This problem can be solved by dividing the total number of pages in the book by the number of pages Frank reads per day: 392 pages ÷ 14 pages/day = 28.29 days. Since the answer should be in whole numbers and without units, only the integer part of the result is given: 28."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,F rank was reading throug h h is favorite book. T he b ook had 392 pages and he read 14 pages per day. How man y days did h e take t o finish t he book?,28,intra_word_whitespace,0.3,38,48,1.263157894736842,0.4166666666666667,0.1666666666666666,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

Here's the calculation: 392 pages / 14 pages per day = 28.0714 days. Since F rank wanted the exact number of days, we rounded down to the nearest whole number."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,FraNk was readinG through his favOriTe boOk. The book had 392 pages and he read 14 pages per day. How many daYs did he take to Finish the book?,28,random_case_flip,0.05,29,48,1.6551724137931034,0.2916666666666667,0.2291666666666666,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

This problem can be solved by dividing the total number of pages by the number of pages read per day: 392 pages / 14 pages per day = 28.21 days, but since the problem asks for the number of days and not the number of days with a decimal part, the final answer is 28."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,FraNK was reaDiNG thRough his FaVORiTe boOk. The book had 392 pages anD he read 14 pagEs per DaY. How MaNy daYs did He take to Finish the book?,28,random_case_flip,0.15,29,57,1.9655172413793105,0.3508771929824561,0.4561403508771929,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28

This is the number of days it takes FraNK to finish reading the book."
svamp,5,Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many days did he take to finish the book?,fraNK was reaDiNG thRoUGh his FaVORiTe boOk. The booK had 392 pAges aND he Read 14 pagEs per DaY. How MANy daYS did HE TAkE TO FInISh ThE BOok?,28,random_case_flip,0.3,29,69,2.3793103448275863,0.4492753623188406,0.6231884057971014,28,28.0,1.0,1.0,0.0,0,"#### 28

This means Frank took 28 days to finish the book.","#### 28 days

(Note: I assumed ""pages a day"" is meant as ""pages per day"" in the problem statement.)"
svamp,6,Dan has $ 7. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money is left?,Dwn has $ 7. Hr bought a cabdy bar for $ 2 and a chocolate fpr $ 3. How muxh money is left?,2,keyboard_proximity,0.05,23,35,1.5217391304347827,0.4857142857142857,0.2571428571428571,2,7.0,1.0,0.0,1.0,1,"#### 2

This means Dan has $2 left after buying the candy bar and chocolate.","#### 2.5

(Subtract the cost of the candy and the cabdy bar from Dwn's initial amount)

#### 7 - 2 - 3 = 2.5"
svamp,6,Dan has $ 7. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money is left?,Dqn hax $ 7. Bw gought q dahdy bar for $ 2 and a chocllate flr $ 3. Hlw muxh mohey is peft?,2,keyboard_proximity,0.15,23,47,2.0434782608695654,0.5531914893617021,0.425531914893617,2,11.0,1.0,0.0,1.0,1,"#### 2

This means Dan has $2 left after buying the candy bar and chocolate.","#### 11

(Note: I assumed ""Dqn hax $ 7"" is the total amount of money had by the person before making purchases, ""Bw gought q dahdy bar"" means ""Bw bought a dayberry bar"" and costs $2, and ""a chocllate flr"" means ""a chocolate floor"" and costs $3.)"
svamp,6,Dan has $ 7. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money is left?,Dsj had $ 7. Yd hougug s vahdy bar for $ 2 sjd a chlcipare fpr $ 3. Gkw myxb mobet is ksft?,2,keyboard_proximity,0.3,23,47,2.0434782608695654,0.5319148936170213,0.4468085106382978,2,10.0,1.0,0.0,1.0,1,"#### 2

This means Dan has $2 left after buying the candy bar and chocolate.","#### 10

(Note: I assumed that ""Dsj had $ 7,"" ""Yd hougug s vahdy bar for $ 2,"" and ""chlcipare fpr $ 3"" refer to amounts of money, and that ""s"" and ""ksft"" are typos for ""dollars"" and ""is,"" respectively. If this is not the case, please provide clarification.)"
svamp,6,Dan has $ 7. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money is left?,D@n has $ 7. H3 bought @ candy bar for $ 2 and a chocolat3 for $ 3. How much m0ney is left?,2,homoglyph,0.05,23,37,1.608695652173913,0.5135135135135135,0.1621621621621621,2,2.5,1.0,0.0,1.0,1,"#### 2

This means Dan has $2 left after buying the candy bar and chocolate.","#### 2.5

(D@n has $7. H3 bought a candy bar for $2 and a chocolate for $3. How much money is left?

Subtract the cost of the candy bar and chocolate from D@n's initial amount:

$7 - ($2 for candy bar + $3 for chocolate)

$7 - ($2 + $3)

$7 - $5

$2 is left)"
