dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label
sst2,8,it too is a bomb . ,ur til is a bonv . ,0,keyboard_proximity,0.3,6,8,1.3333333333333333,0.375,0.5,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,it too is a bom6 . ,0,homoglyph,0.05,6,8,1.3333333333333333,0.375,0.25,positive,positive,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,17 too is a bom6 . ,0,homoglyph,0.15,6,10,1.6666666666666667,0.5,0.2,positive,negative,0.0,1.0,-1.0,0
sst2,8,it too is a bomb . ,17 to0 i5 a b0m6 . ,0,homoglyph,0.3,6,14,2.333333333333333,0.7857142857142857,0.0714285714285714,positive,negative,0.0,1.0,-1.0,0
sst2,8,it too is a bomb . ,it too is a bommb . ,0,char_repetition,0.05,6,8,1.3333333333333333,0.25,0.25,positive,negative,0.0,1.0,-1.0,0
sst2,8,it too is a bomb . ,iitt too is a bommb . ,0,char_repetition,0.15,6,9,1.5,0.3333333333333333,0.2222222222222222,positive,negative,0.0,1.0,-1.0,0
sst2,8,it too is a bomb . ,iitt toooo is a bommbb . ,0,char_repetition,0.3,6,11,1.8333333333333333,0.3636363636363636,0.2727272727272727,positive,positive,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,it too is a bob . ,0,char_deletion,0.05,6,7,1.1666666666666667,0.2857142857142857,0.1428571428571428,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . , too is a bob . ,0,char_deletion,0.15,5,6,1.2,0.3333333333333333,0.1666666666666666,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . , t is a bo . ,0,char_deletion,0.3,5,6,1.2,0.5,0.1666666666666666,positive,negative,0.0,1.0,-1.0,0
sst2,8,it too is a bomb . ,i t too is a bomb . ,0,intra_word_whitespace,0.05,7,8,1.1428571428571428,0.5,0.0,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,i t too is a bomb . ,0,intra_word_whitespace,0.15,7,8,1.1428571428571428,0.5,0.0,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,i t too is a bomb . ,0,intra_word_whitespace,0.3,7,8,1.1428571428571428,0.5,0.0,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,it too is a boMb . ,0,random_case_flip,0.05,6,9,1.5,0.4444444444444444,0.2222222222222222,positive,unknown,0.0,0.0,0.0,0
sst2,8,it too is a bomb . ,IT too is a boMb . ,0,random_case_flip,0.15,6,9,1.5,0.4444444444444444,0.3333333333333333,positive,negative,0.0,1.0,-1.0,0
sst2,8,it too is a bomb . ,IT tOO is a boMB . ,0,random_case_flip,0.3,6,9,1.5,0.3333333333333333,0.4444444444444444,positive,negative,0.0,1.0,-1.0,0
sst2,9,guilty about it ,guilty abour it ,0,keyboard_proximity,0.05,3,5,1.6666666666666667,0.0,0.4,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,ghilty abour it ,0,keyboard_proximity,0.15,3,7,2.333333333333333,0.2857142857142857,0.5714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,viipry abouy it ,0,keyboard_proximity,0.3,3,8,2.6666666666666665,0.125,0.5,negative,unknown,1.0,0.0,1.0,1
sst2,9,guilty about it ,gu1lty about it ,0,homoglyph,0.05,3,7,2.333333333333333,0.2857142857142857,0.2857142857142857,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,9u1lty about it ,0,homoglyph,0.15,3,9,3.0,0.4444444444444444,0.2222222222222222,negative,positive,1.0,0.0,1.0,1
sst2,9,guilty about it ,9u1lty @b0ut i7 ,0,homoglyph,0.3,3,13,4.333333333333333,0.6923076923076923,0.3076923076923077,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,guilty aboutt it ,0,char_repetition,0.05,3,5,1.6666666666666667,0.2,0.0,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,guuilty aboutt it ,0,char_repetition,0.15,3,7,2.333333333333333,0.2857142857142857,0.4285714285714285,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,gguuilltty aboutt it ,0,char_repetition,0.3,3,9,3.0,0.3333333333333333,0.4444444444444444,negative,unknown,1.0,0.0,1.0,1
sst2,9,guilty about it ,guilty abou it ,0,char_deletion,0.05,3,5,1.6666666666666667,0.0,0.4,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,gilty abou it ,0,char_deletion,0.15,3,6,2.0,0.1666666666666666,0.5,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,iy abou it ,0,char_deletion,0.3,3,6,2.0,0.3333333333333333,0.3333333333333333,negative,unknown,1.0,0.0,1.0,1
sst2,9,guilty about it ,guilty about i t ,0,intra_word_whitespace,0.05,4,5,1.25,0.4,0.0,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,guilty about i t ,0,intra_word_whitespace,0.15,4,5,1.25,0.4,0.0,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,guilty about i t ,0,intra_word_whitespace,0.3,4,5,1.25,0.4,0.0,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,guilty abouT it ,0,random_case_flip,0.05,3,6,2.0,0.1666666666666666,0.5,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,gUilty abouT it ,0,random_case_flip,0.15,3,8,2.6666666666666665,0.375,0.625,negative,negative,1.0,1.0,0.0,0
sst2,9,guilty about it ,GUiLTy abouT it ,0,random_case_flip,0.3,3,9,3.0,0.3333333333333333,0.7777777777777778,negative,negative,1.0,1.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whipe the importwnce of being earmesr offwrs opportunities for occasional smiles and chuckles ,1,keyboard_proximity,0.05,13,23,1.7692307692307692,0.1304347826086956,0.3043478260869565,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whipr the impkrgwncr of being eadmesy offwrs opportunities for iccasional smilex anr chucklds ,1,keyboard_proximity,0.15,13,31,2.3846153846153846,0.2580645161290322,0.4838709677419355,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whikd the impiryqncr of being wsdjssf ofcdrz oppirthmities dor iccasional amilee anr vhydklwx ,1,keyboard_proximity,0.3,13,40,3.076923076923077,0.325,0.5,unknown,negative,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whi1e the impor7ance of being earn3st offers opportunities for occasional sm1les and chuckle5 ,1,homoglyph,0.05,13,26,2.0,0.2692307692307692,0.2307692307692307,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whi13 the 1mp0r7@nce of bein9 3arn3st offers opportuni7ies for occa5ion@l sm1les and chuck1es ,1,homoglyph,0.15,13,43,3.3076923076923075,0.4651162790697674,0.2790697674418604,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,wh113 the 1mp0r7@nce of be1n9 3@rn3s7 0ffer5 oppor7uni7ies for 0cca5i0n@1 sm1l3s @nd chuck135 ,1,homoglyph,0.3,13,59,4.538461538461538,0.6101694915254238,0.2542372881355932,unknown,negative,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whille the importaance of being earnnestt offeers opportunities for occasional smiles and chuckles ,1,char_repetition,0.05,13,23,1.7692307692307692,0.1739130434782608,0.1739130434782608,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whillee the impoorttaancee of being earrnnestt offeers opportunities for ooccasional smiless andd chucklees ,1,char_repetition,0.15,13,35,2.6923076923076925,0.2,0.4,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whillee the impoorttaancee of being eeaarrnneestt offfeerss oppoortuunnities ffor ooccasional ssmiless andd cchuucckleess ,1,char_repetition,0.3,13,49,3.769230769230769,0.3061224489795918,0.5306122448979592,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whie the importnce of being eares offrs opportunities for occasional smiles and chuckles ,1,char_deletion,0.05,13,20,1.5384615384615383,0.1,0.2,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whi the imprnc of being eaes offrs opportunities for ccasional smile an chuckls ,1,char_deletion,0.15,13,23,1.7692307692307692,0.1739130434782608,0.391304347826087,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whi the imprnc of being s ofr opprtities or ccasional mile an hkl ,1,char_deletion,0.3,13,23,1.7692307692307692,0.217391304347826,0.4782608695652174,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,while the importance of being earnest offers opportunities for occasional s miles and chuckles ,1,intra_word_whitespace,0.05,14,17,1.2142857142857142,0.0588235294117647,0.0588235294117647,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,wh ile t he importance of being earnest offers opportunities for occasional smi les and chuckles ,1,intra_word_whitespace,0.15,16,21,1.3125,0.0952380952380952,0.1904761904761904,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,w hile t he importance o f bein g earnest offers opportunities f or occasional sm iles and chuckles ,1,intra_word_whitespace,0.3,19,25,1.3157894736842106,0.28,0.12,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whiLe the importAnce of being earNesT offErs opportunities for occasional smiles and chuckles ,1,random_case_flip,0.05,13,24,1.8461538461538465,0.1666666666666666,0.375,unknown,unknown,0.0,0.0,0.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whiLE the impOrTAncE of being eaRNesT offErs opportunities for Occasional smileS anD chucklEs ,1,random_case_flip,0.15,13,34,2.6153846153846154,0.3823529411764705,0.5294117647058824,unknown,positive,0.0,1.0,-1.0,0
sst2,10,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,whiLE the impOrTAncE of being EARNEsT ofFErS oppOrtUNities For Occasional SmileS anD ChUCklES ,1,random_case_flip,0.3,13,40,3.076923076923077,0.3,0.7,unknown,positive,0.0,1.0,-1.0,0
sst2,11,stevens ' vibrant creative instincts ,stegens ' vibrant creatice instincts ,1,keyboard_proximity,0.05,5,11,2.2,0.1818181818181818,0.1818181818181818,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,ztefens ' bubrant creatife ibstincts ,1,keyboard_proximity,0.15,5,14,2.8,0.2857142857142857,0.6428571428571429,positive,unknown,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,atebwns ' fubrant crewticd ibsyincys ,1,keyboard_proximity,0.3,5,17,3.4,0.3529411764705882,0.5294117647058824,positive,unknown,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,5tev3ns ' vibrant creative instincts ,1,homoglyph,0.05,5,13,2.6,0.3846153846153846,0.2307692307692307,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,5t3v3ns ' vibr@n7 creative ins7incts ,1,homoglyph,0.15,5,18,3.6,0.6111111111111112,0.2777777777777778,positive,unknown,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,573v3ns ' vibr@n7 cre@71ve ins71ncts ,1,homoglyph,0.3,5,24,4.8,0.6666666666666666,0.2916666666666667,positive,negative,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,stevvens ' vibrant creativve instincts ,1,char_repetition,0.05,5,12,2.4,0.1666666666666666,0.25,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,sstevvens ' vviibrant creativve innstincts ,1,char_repetition,0.15,5,17,3.4,0.2352941176470588,0.5294117647058824,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,sstevveens ' vviibrant creaativvee innsttinctts ,1,char_repetition,0.3,5,20,4.0,0.2,0.55,positive,unknown,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,steens ' vibrant creatie instincts ,1,char_deletion,0.05,5,10,2.0,0.2,0.2,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,teens ' brant creatie istincts ,1,char_deletion,0.15,5,10,2.0,0.2,0.4,positive,unknown,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,tens ' brant creti isincs ,1,char_deletion,0.3,5,10,2.0,0.2,0.4,positive,unknown,1.0,0.0,1.0,1
sst2,11,stevens ' vibrant creative instincts ,s tevens ' vibrant creative instincts ,1,intra_word_whitespace,0.05,6,10,1.6666666666666667,0.3,0.2,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,s tevens ' vibrant creative instincts ,1,intra_word_whitespace,0.15,6,10,1.6666666666666667,0.3,0.2,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,steven s ' vibrant creative insti ncts ,1,intra_word_whitespace,0.3,7,13,1.8571428571428568,0.3846153846153846,0.2307692307692307,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,steVens ' vibrant creatiVe instincts ,1,random_case_flip,0.05,5,13,2.6,0.4615384615384615,0.3076923076923077,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,SteVens ' VIbrant creatiVe iNstincts ,1,random_case_flip,0.15,5,17,3.4,0.4705882352941176,0.5294117647058824,positive,positive,1.0,1.0,0.0,0
sst2,11,stevens ' vibrant creative instincts ,SteVEns ' VIbrant creAtiVE iNsTincTs ,1,random_case_flip,0.3,5,19,3.8,0.4210526315789473,0.631578947368421,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,great artistic signifixance ,1,keyboard_proximity,0.05,3,7,2.333333333333333,0.0,0.5714285714285714,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,trewt artistic signififande ,1,keyboard_proximity,0.15,3,9,3.0,0.2222222222222222,0.5555555555555556,positive,unknown,1.0,0.0,1.0,1
sst2,12,great artistic significance ,frezy arrustic signifixanxr ,1,keyboard_proximity,0.3,3,12,4.0,0.1666666666666666,0.6666666666666666,positive,negative,1.0,0.0,1.0,1
sst2,12,great artistic significance ,grea7 artistic significance ,1,homoglyph,0.05,3,6,2.0,0.3333333333333333,0.1666666666666666,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,9rea7 @rtistic s1gnificance ,1,homoglyph,0.15,3,13,4.333333333333333,0.3846153846153846,0.3846153846153846,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,9r3@7 @rtistic s19nificanc3 ,1,homoglyph,0.3,3,17,5.666666666666667,0.6470588235294118,0.2941176470588235,positive,unknown,1.0,0.0,1.0,1
sst2,12,great artistic significance ,great artistic significcance ,1,char_repetition,0.05,3,6,2.0,0.1666666666666666,0.3333333333333333,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,ggreaat artistic significcancce ,1,char_repetition,0.15,3,9,3.0,0.2222222222222222,0.4444444444444444,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,ggreaatt arttiistic significcanccee ,1,char_repetition,0.3,3,13,4.333333333333333,0.3076923076923077,0.5384615384615384,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,great artistic signifiance ,1,char_deletion,0.05,3,6,2.0,0.0,0.5,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,ret artistic signifiane ,1,char_deletion,0.15,3,6,2.0,0.0,0.6666666666666666,positive,unknown,1.0,0.0,1.0,1
sst2,12,great artistic significance ,re arstic signifian ,1,char_deletion,0.3,3,8,2.6666666666666665,0.0,0.625,positive,unknown,1.0,0.0,1.0,1
sst2,12,great artistic significance ,great artistic si gnificance ,1,intra_word_whitespace,0.05,4,8,2.0,0.25,0.25,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,great artistic si gnificance ,1,intra_word_whitespace,0.15,4,8,2.0,0.25,0.25,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,gre at artistic s ignificance ,1,intra_word_whitespace,0.3,5,8,1.6,0.125,0.375,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,great artistic signifiCance ,1,random_case_flip,0.05,3,7,2.333333333333333,0.1428571428571428,0.5714285714285714,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,GreAt artistic signifiCanCe ,1,random_case_flip,0.15,3,9,3.0,0.2222222222222222,0.6666666666666666,positive,positive,1.0,1.0,0.0,0
sst2,12,great artistic significance ,GreAT arTIstic signifiCanCE ,1,random_case_flip,0.3,3,11,3.6666666666666665,0.0,0.8181818181818182,positive,positive,1.0,1.0,0.0,0
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wyat doew n't this film have that an impressionaboe kid coild n't stand to hear ? ,1,keyboard_proximity,0.05,16,26,1.625,0.2692307692307692,0.1923076923076923,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wnat dowa h't this duln have that an impressionabpe kod cojld n't stznd to year ? ,1,keyboard_proximity,0.15,16,32,2.0,0.4375,0.28125,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wbqt dprz j't thia vkln have that aj imprssekohsbke kkd xojlf n't stsnr to gwar ? ,1,keyboard_proximity,0.3,16,42,2.625,0.5238095238095238,0.3809523809523809,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wha7 does n't th1s film have tha7 an 1mpressionable kid could n't stand to hear ? ,1,homoglyph,0.05,16,31,1.9375,0.4838709677419355,0.1290322580645161,positive,unknown,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wha7 d0es n't 7h15 film have th@7 an 1mpress1on@ble kid c0uld n't stand t0 hear ? ,1,homoglyph,0.15,16,41,2.5625,0.6097560975609756,0.2195121951219512,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wh@7 d03s n't 7h15 film have 7h@7 @n 1mpr35510n@6l3 kid c0uld n't 5tand t0 h3@r ? ,1,homoglyph,0.3,16,57,3.5625,0.7894736842105263,0.2456140350877192,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,whhat doess n't this film have that an impressionablle kid couuld n't stand to hear ? ,1,char_repetition,0.05,16,26,1.625,0.2692307692307692,0.2692307692307692,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,whhat doeess nn't this ffiilmm have that an impressionablle kiid couuld n't staand to hhear ? ,1,char_repetition,0.15,16,34,2.125,0.2647058823529412,0.4117647058823529,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,whhaat dooeess nn't thiss ffiilmm have that ann impreesssiionnaablle kiid ccouuldd n't staandd to hheear ? ,1,char_repetition,0.3,16,44,2.75,0.2272727272727272,0.5454545454545454,positive,negative,1.0,0.0,1.0,1
sst2,13,what does n't this film have that an impressionable kid could n't stand to hear ? ,wat doe n't this film have that an impressionabe kid cold n't stand to hear ? ,1,char_deletion,0.05,16,23,1.4375,0.3478260869565217,0.1304347826086956,positive,negative,1.0,0.0,1.0,1
